cnt	t1	t2	hum	wind_speed	weather_code	is_weekend	season	is_holiday	timestamp
2922.0	29.0	29.5	49.0	13.0	1.0	0.0	1.0	0.0	2016-08-24 19:00:00
1559.0	26.5	27.5	58.0	13.0	1.0	0.0	1.0	0.0	2016-08-24 20:00:00
1153.0	25.5	26.0	59.5	10.0	1.0	0.0	1.0	0.0	2016-08-24 21:00:00
926.0	23.0	23.0	69.0	11.0	7.0	0.0	1.0	0.0	2016-08-24 22:00:00
637.0	22.5	22.5	71.0	17.0	1.0	0.0	1.0	0.0	2016-08-24 23:00:00
323.0	22.0	22.0	73.0	19.5	1.0	0.0	1.0	0.0	2016-08-25 00:00:00
222.0	21.5	21.5	75.5	15.0	1.0	0.0	1.0	0.0	2016-08-25 01:00:00
146.0	21.0	21.0	78.0	8.5	1.0	0.0	1.0	0.0	2016-08-25 02:00:00
90.0	21.0	21.0	78.0	7.5	1.0	0.0	1.0	0.0	2016-08-25 03:00:00
106.0	21.0	21.0	78.0	7.5	1.0	0.0	1.0	0.0	2016-08-25 04:00:00
143.0	20.0	20.0	83.0	12.0	1.0	0.0	1.0	0.0	2016-08-25 05:00:00
786.0	19.0	19.0	83.0	9.0	1.0	0.0	1.0	0.0	2016-08-25 06:00:00
2364.0	20.0	20.0	78.0	9.0	1.0	0.0	1.0	0.0	2016-08-25 07:00:00
4341.0	20.5	20.5	78.0	9.0	1.0	0.0	1.0	0.0	2016-08-25 08:00:00
2303.0	22.5	22.5	71.0	7.0	1.0	0.0	1.0	0.0	2016-08-25 09:00:00
1173.0	24.5	24.5	63.0	6.0	1.0	0.0	1.0	0.0	2016-08-25 10:00:00
1223.0	26.5	27.5	56.0	5.5	1.0	0.0	1.0	0.0	2016-08-25 11:00:00
1613.0	26.5	27.5	56.0	7.0	1.0	0.0	1.0	0.0	2016-08-25 12:00:00
1560.0	26.5	27.5	57.5	5.0	2.0	0.0	1.0	0.0	2016-08-25 13:00:00
1614.0	28.0	29.0	51.0	7.5	1.0	0.0	1.0	0.0	2016-08-25 14:00:00
1826.0	27.5	28.5	52.5	7.5	1.0	0.0	1.0	0.0	2016-08-25 15:00:00
2378.0	28.0	29.0	51.0	8.0	1.0	0.0	1.0	0.0	2016-08-25 16:00:00
4306.0	28.0	29.0	51.0	6.0	1.0	0.0	1.0	0.0	2016-08-25 17:00:00
4238.0	28.0	29.0	51.0	6.5	1.0	0.0	1.0	0.0	2016-08-25 18:00:00
2628.0	26.5	27.5	61.5	11.0	1.0	0.0	1.0	0.0	2016-08-25 19:00:00
1648.0	25.0	25.0	65.0	10.0	1.0	0.0	1.0	0.0	2016-08-25 20:00:00
1132.0	24.5	24.5	69.0	7.5	1.0	0.0	1.0	0.0	2016-08-25 21:00:00
922.0	24.0	24.0	71.5	5.0	1.0	0.0	1.0	0.0	2016-08-25 22:00:00
657.0	23.5	23.5	76.0	3.0	1.0	0.0	1.0	0.0	2016-08-25 23:00:00
320.0	23.0	23.0	76.0	6.5	1.0	0.0	1.0	0.0	2016-08-26 00:00:00
158.0	23.0	23.0	78.0	10.0	7.0	0.0	1.0	0.0	2016-08-26 01:00:00
122.0	22.0	22.0	83.0	19.0	2.0	0.0	1.0	0.0	2016-08-26 02:00:00
81.0	21.0	21.0	83.0	8.5	2.0	0.0	1.0	0.0	2016-08-26 03:00:00
72.0	21.0	21.0	83.0	7.5	2.0	0.0	1.0	0.0	2016-08-26 04:00:00
154.0	20.5	20.5	83.0	16.0	3.0	0.0	1.0	0.0	2016-08-26 05:00:00
647.0	19.5	19.5	78.0	9.0	2.0	0.0	1.0	0.0	2016-08-26 06:00:00
1842.0	20.0	20.0	73.0	7.0	2.0	0.0	1.0	0.0	2016-08-26 07:00:00
3734.0	20.5	20.5	66.5	6.5	2.0	0.0	1.0	0.0	2016-08-26 08:00:00
2117.0	22.0	22.0	60.5	9.0	2.0	0.0	1.0	0.0	2016-08-26 09:00:00
1362.0	22.5	22.5	61.0	14.0	2.0	0.0	1.0	0.0	2016-08-26 10:00:00
1424.0	24.5	24.5	52.5	12.0	2.0	0.0	1.0	0.0	2016-08-26 11:00:00
1848.0	24.5	24.5	52.5	9.0	2.0	0.0	1.0	0.0	2016-08-26 12:00:00
1968.0	25.0	25.0	45.5	8.0	1.0	0.0	1.0	0.0	2016-08-26 13:00:00
1932.0	26.0	26.0	40.5	11.5	1.0	0.0	1.0	0.0	2016-08-26 14:00:00
2247.0	26.5	26.0	31.5	14.0	1.0	0.0	1.0	0.0	2016-08-26 15:00:00
2895.0	27.0	26.0	26.0	13.0	1.0	0.0	1.0	0.0	2016-08-26 16:00:00
4186.0	27.0	26.0	27.0	13.0	1.0	0.0	1.0	0.0	2016-08-26 17:00:00
3453.0	26.5	25.5	26.0	9.0	1.0	0.0	1.0	0.0	2016-08-26 18:00:00
2447.0	25.5	25.5	35.0	8.0	1.0	0.0	1.0	0.0	2016-08-26 19:00:00
1634.0	24.0	23.5	40.0	10.0	1.0	0.0	1.0	0.0	2016-08-26 20:00:00
1199.0	22.5	22.0	47.0	9.0	1.0	0.0	1.0	0.0	2016-08-26 21:00:00
1040.0	21.5	21.0	48.5	6.5	1.0	0.0	1.0	0.0	2016-08-26 22:00:00
815.0	21.0	21.0	50.0	8.0	1.0	0.0	1.0	0.0	2016-08-26 23:00:00
631.0	20.0	20.0	53.0	5.0	1.0	1.0	1.0	0.0	2016-08-27 00:00:00
542.0	19.0	19.0	56.0	6.0	1.0	1.0	1.0	0.0	2016-08-27 01:00:00
349.0	18.5	18.5	64.0	6.5	1.0	1.0	1.0	0.0	2016-08-27 02:00:00
233.0	17.0	17.0	75.0	6.0	1.0	1.0	1.0	0.0	2016-08-27 03:00:00
161.0	17.0	17.0	77.0	6.0	2.0	1.0	1.0	0.0	2016-08-27 04:00:00
130.0	17.0	17.0	83.0	7.0	2.0	1.0	1.0	0.0	2016-08-27 05:00:00
160.0	18.0	18.0	85.5	7.5	1.0	1.0	1.0	0.0	2016-08-27 06:00:00
341.0	18.5	18.5	83.0	14.0	1.0	1.0	1.0	0.0	2016-08-27 07:00:00
581.0	21.0	21.0	69.0	19.0	1.0	1.0	1.0	0.0	2016-08-27 08:00:00
1026.0	21.5	21.5	67.0	22.0	1.0	1.0	1.0	0.0	2016-08-27 09:00:00
1485.0	23.0	23.0	65.0	22.0	1.0	1.0	1.0	0.0	2016-08-27 10:00:00
1816.0	24.0	24.0	61.0	25.0	1.0	1.0	1.0	0.0	2016-08-27 11:00:00
2301.0	24.5	24.5	59.0	28.0	1.0	1.0	1.0	0.0	2016-08-27 12:00:00
2431.0	25.0	25.0	57.0	27.0	1.0	1.0	1.0	0.0	2016-08-27 13:00:00
2533.0	24.0	24.0	61.0	30.0	2.0	1.0	1.0	0.0	2016-08-27 14:00:00
2641.0	22.5	22.5	67.0	30.5	7.0	1.0	1.0	0.0	2016-08-27 15:00:00
2822.0	23.5	23.5	63.0	28.5	1.0	1.0	1.0	0.0	2016-08-27 16:00:00
2834.0	23.0	23.0	67.0	19.5	2.0	1.0	1.0	0.0	2016-08-27 17:00:00
2565.0	23.0	23.0	69.0	15.0	2.0	1.0	1.0	0.0	2016-08-27 18:00:00
2192.0	22.5	22.5	71.0	11.0	1.0	1.0	1.0	0.0	2016-08-27 19:00:00
1478.0	22.0	22.0	75.5	8.0	1.0	1.0	1.0	0.0	2016-08-27 20:00:00
1158.0	22.0	22.0	78.0	6.5	1.0	1.0	1.0	0.0	2016-08-27 21:00:00
904.0	22.0	22.0	75.5	8.5	1.0	1.0	1.0	0.0	2016-08-27 22:00:00
874.0	21.5	21.5	80.5	6.5	1.0	1.0	1.0	0.0	2016-08-27 23:00:00
775.0	21.0	21.0	83.0	9.0	1.0	1.0	1.0	0.0	2016-08-28 00:00:00
566.0	21.0	21.0	78.0	11.0	3.0	1.0	1.0	0.0	2016-08-28 01:00:00
386.0	21.0	21.0	78.0	11.0	4.0	1.0	1.0	0.0	2016-08-28 02:00:00
297.0	20.5	20.5	80.5	16.0	3.0	1.0	1.0	0.0	2016-08-28 03:00:00
206.0	19.5	19.5	80.5	17.5	3.0	1.0	1.0	0.0	2016-08-28 04:00:00
147.0	18.0	18.0	78.0	19.0	1.0	1.0	1.0	0.0	2016-08-28 05:00:00
146.0	18.0	18.0	80.5	20.5	3.0	1.0	1.0	0.0	2016-08-28 06:00:00
237.0	18.0	18.0	83.0	17.0	3.0	1.0	1.0	0.0	2016-08-28 07:00:00
442.0	19.0	19.0	78.0	16.0	1.0	1.0	1.0	0.0	2016-08-28 08:00:00
741.0	20.0	20.0	71.0	20.0	3.0	1.0	1.0	0.0	2016-08-28 09:00:00
1119.0	21.0	21.0	66.5	19.5	3.0	1.0	1.0	0.0	2016-08-28 10:00:00
1449.0	20.0	20.0	73.5	18.5	7.0	1.0	1.0	0.0	2016-08-28 11:00:00
1828.0	21.5	21.5	65.0	24.0	7.0	1.0	1.0	0.0	2016-08-28 12:00:00
1492.0	21.5	21.5	67.5	22.5	7.0	1.0	1.0	0.0	2016-08-28 13:00:00
1853.0	21.0	21.0	66.5	26.0	2.0	1.0	1.0	0.0	2016-08-28 14:00:00
2119.0	22.0	22.0	63.0	25.0	3.0	1.0	1.0	0.0	2016-08-28 15:00:00
2219.0	21.5	21.5	67.0	25.0	3.0	1.0	1.0	0.0	2016-08-28 16:00:00
2042.0	21.0	21.0	66.5	24.0	3.0	1.0	1.0	0.0	2016-08-28 17:00:00
2073.0	20.5	20.5	71.0	23.0	2.0	1.0	1.0	0.0	2016-08-28 18:00:00
1777.0	20.0	20.0	73.0	19.0	2.0	1.0	1.0	0.0	2016-08-28 19:00:00
1365.0	19.5	19.5	75.5	15.0	2.0	1.0	1.0	0.0	2016-08-28 20:00:00
919.0	19.0	19.0	78.0	14.0	3.0	1.0	1.0	0.0	2016-08-28 21:00:00
926.0	18.0	18.0	83.0	13.0	2.0	1.0	1.0	0.0	2016-08-28 22:00:00
725.0	18.0	18.0	83.0	12.0	2.0	1.0	1.0	0.0	2016-08-28 23:00:00
726.0	18.5	18.5	83.0	9.0	3.0	0.0	1.0	1.0	2016-08-29 00:00:00
476.0	18.5	18.5	83.0	10.0	3.0	0.0	1.0	1.0	2016-08-29 01:00:00
327.0	18.0	18.0	83.0	12.0	3.0	0.0	1.0	1.0	2016-08-29 02:00:00
264.0	17.0	17.0	83.0	8.0	2.0	0.0	1.0	1.0	2016-08-29 03:00:00
170.0	16.0	16.0	85.5	8.0	2.0	0.0	1.0	1.0	2016-08-29 04:00:00
122.0	16.0	16.0	83.0	11.0	4.0	0.0	1.0	1.0	2016-08-29 05:00:00
188.0	16.0	16.0	83.0	9.0	3.0	0.0	1.0	1.0	2016-08-29 06:00:00
286.0	16.5	16.5	78.0	7.0	2.0	0.0	1.0	1.0	2016-08-29 07:00:00
531.0	17.5	17.5	75.0	5.5	2.0	0.0	1.0	1.0	2016-08-29 08:00:00
876.0	18.5	18.5	70.5	10.0	2.0	0.0	1.0	1.0	2016-08-29 09:00:00
1440.0	19.5	19.5	66.0	14.0	2.0	0.0	1.0	1.0	2016-08-29 10:00:00
1949.0	20.0	20.0	64.0	10.0	2.0	0.0	1.0	1.0	2016-08-29 11:00:00
2464.0	20.0	20.0	60.0	9.0	2.0	0.0	1.0	1.0	2016-08-29 12:00:00
2853.0	21.5	21.5	56.5	7.0	2.0	0.0	1.0	1.0	2016-08-29 13:00:00
3100.0	22.0	22.0	53.0	8.0	2.0	0.0	1.0	1.0	2016-08-29 14:00:00
3075.0	22.5	22.5	50.0	6.0	2.0	0.0	1.0	1.0	2016-08-29 15:00:00
3090.0	23.0	23.0	45.5	5.5	2.0	0.0	1.0	1.0	2016-08-29 16:00:00
3094.0	23.0	23.0	44.0	15.0	1.0	0.0	1.0	1.0	2016-08-29 17:00:00
2802.0	23.0	22.5	42.5	13.0	1.0	0.0	1.0	1.0	2016-08-29 18:00:00
2303.0	22.5	21.5	42.5	10.0	1.0	0.0	1.0	1.0	2016-08-29 19:00:00
1540.0	21.0	21.0	50.0	5.0	1.0	0.0	1.0	1.0	2016-08-29 20:00:00
1105.0	19.5	19.5	58.0	2.0	1.0	0.0	1.0	1.0	2016-08-29 21:00:00
837.0	19.0	19.0	64.0	4.0	1.0	0.0	1.0	1.0	2016-08-29 22:00:00
558.0	18.5	18.5	66.0	2.0	1.0	0.0	1.0	1.0	2016-08-29 23:00:00
329.0	17.0	17.0	72.5	4.0	1.0	0.0	1.0	0.0	2016-08-30 00:00:00
207.0	17.0	17.0	66.0	6.5	1.0	0.0	1.0	0.0	2016-08-30 01:00:00
146.0	16.5	16.5	66.0	5.0	1.0	0.0	1.0	0.0	2016-08-30 02:00:00
86.0	16.0	16.0	68.0	6.0	1.0	0.0	1.0	0.0	2016-08-30 03:00:00
77.0	16.0	16.0	70.0	7.0	1.0	0.0	1.0	0.0	2016-08-30 04:00:00
164.0	16.0	16.0	72.0	6.0	1.0	0.0	1.0	0.0	2016-08-30 05:00:00
725.0	15.5	15.5	74.5	9.0	1.0	0.0	1.0	0.0	2016-08-30 06:00:00
2276.0	16.0	16.0	74.5	9.0	1.0	0.0	1.0	0.0	2016-08-30 07:00:00
4298.0	18.0	18.0	68.5	7.0	1.0	0.0	1.0	0.0	2016-08-30 08:00:00
2030.0	20.5	20.5	58.5	6.0	1.0	0.0	1.0	0.0	2016-08-30 09:00:00
1118.0	23.0	23.0	45.5	7.5	1.0	0.0	1.0	0.0	2016-08-30 10:00:00
1297.0	24.5	24.5	38.5	11.0	1.0	0.0	1.0	0.0	2016-08-30 11:00:00
1704.0	25.0	25.0	36.0	12.0	1.0	0.0	1.0	0.0	2016-08-30 12:00:00
1802.0	25.5	25.5	35.0	9.0	1.0	0.0	1.0	0.0	2016-08-30 13:00:00
1868.0	26.0	26.0	34.0	11.0	1.0	0.0	1.0	0.0	2016-08-30 14:00:00
1895.0	26.5	26.5	33.0	9.0	1.0	0.0	1.0	0.0	2016-08-30 15:00:00
2611.0	26.0	26.0	35.5	9.0	1.0	0.0	1.0	0.0	2016-08-30 16:00:00
4889.0	25.5	25.5	39.5	12.0	1.0	0.0	1.0	0.0	2016-08-30 17:00:00
4703.0	24.5	24.5	43.0	13.0	1.0	0.0	1.0	0.0	2016-08-30 18:00:00
3006.0	23.0	23.0	50.0	14.0	1.0	0.0	1.0	0.0	2016-08-30 19:00:00
1787.0	22.0	22.0	53.0	11.0	1.0	0.0	1.0	0.0	2016-08-30 20:00:00
1124.0	20.5	20.5	56.5	10.0	1.0	0.0	1.0	0.0	2016-08-30 21:00:00
817.0	20.0	20.0	60.0	7.0	1.0	0.0	1.0	0.0	2016-08-30 22:00:00
514.0	18.5	18.5	66.0	6.5	1.0	0.0	1.0	0.0	2016-08-30 23:00:00
372.0	18.0	18.0	68.0	6.0	1.0	0.0	1.0	0.0	2016-08-31 00:00:00
221.0	17.5	17.5	70.5	6.5	1.0	0.0	1.0	0.0	2016-08-31 01:00:00
94.0	17.0	17.0	73.0	6.5	1.0	0.0	1.0	0.0	2016-08-31 02:00:00
84.0	17.0	17.0	73.0	6.5	1.0	0.0	1.0	0.0	2016-08-31 03:00:00
69.0	16.5	16.5	72.5	6.5	1.0	0.0	1.0	0.0	2016-08-31 04:00:00
143.0	16.0	16.0	77.0	8.0	1.0	0.0	1.0	0.0	2016-08-31 05:00:00
836.0	16.0	16.0	72.0	11.0	1.0	0.0	1.0	0.0	2016-08-31 06:00:00
2697.0	17.0	17.0	68.0	12.0	1.0	0.0	1.0	0.0	2016-08-31 07:00:00
4807.0	18.0	18.0	64.0	12.0	1.0	0.0	1.0	0.0	2016-08-31 08:00:00
2192.0	20.0	20.0	56.0	17.0	1.0	0.0	1.0	0.0	2016-08-31 09:00:00
1208.0	20.5	20.5	56.5	16.0	1.0	0.0	1.0	0.0	2016-08-31 10:00:00
1189.0	21.0	21.0	55.0	22.5	2.0	0.0	1.0	0.0	2016-08-31 11:00:00
1644.0	22.0	22.0	50.0	22.0	2.0	0.0	1.0	0.0	2016-08-31 12:00:00
1683.0	23.5	23.5	48.5	20.0	1.0	0.0	1.0	0.0	2016-08-31 13:00:00
1604.0	23.5	23.5	50.0	20.5	2.0	0.0	1.0	0.0	2016-08-31 14:00:00
1829.0	23.0	23.0	53.0	19.5	3.0	0.0	1.0	0.0	2016-08-31 15:00:00
2376.0	23.0	23.0	57.0	19.5	3.0	0.0	1.0	0.0	2016-08-31 16:00:00
4522.0	23.0	23.0	57.0	17.5	2.0	0.0	1.0	0.0	2016-08-31 17:00:00
4656.0	23.0	23.0	57.0	17.0	2.0	0.0	1.0	0.0	2016-08-31 18:00:00
2750.0	22.0	22.0	65.0	21.5	2.0	0.0	1.0	0.0	2016-08-31 19:00:00
1515.0	21.0	21.0	69.0	23.0	2.0	0.0	1.0	0.0	2016-08-31 20:00:00
1134.0	20.0	20.0	71.0	19.0	2.0	0.0	1.0	0.0	2016-08-31 21:00:00
853.0	19.0	19.0	64.0	19.5	1.0	0.0	1.0	0.0	2016-08-31 22:00:00
511.0	18.0	18.0	68.0	18.5	1.0	0.0	1.0	0.0	2016-08-31 23:00:00
322.0	18.0	18.0	68.0	15.0	1.0	0.0	2.0	0.0	2016-09-01 00:00:00
186.0	17.0	17.0	73.0	16.0	1.0	0.0	2.0	0.0	2016-09-01 01:00:00
89.0	16.5	16.5	75.0	16.0	1.0	0.0	2.0	0.0	2016-09-01 02:00:00
56.0	16.0	16.0	74.5	11.0	2.0	0.0	2.0	0.0	2016-09-01 03:00:00
64.0	16.0	16.0	77.0	12.0	2.0	0.0	2.0	0.0	2016-09-01 04:00:00
133.0	15.0	15.0	82.0	11.0	2.0	0.0	2.0	0.0	2016-09-01 05:00:00
811.0	15.0	15.0	82.0	12.0	2.0	0.0	2.0	0.0	2016-09-01 06:00:00
2663.0	16.0	16.0	77.0	11.0	2.0	0.0	2.0	0.0	2016-09-01 07:00:00
4631.0	16.5	16.5	75.0	9.0	2.0	0.0	2.0	0.0	2016-09-01 08:00:00
2365.0	18.0	18.0	68.0	6.5	2.0	0.0	2.0	0.0	2016-09-01 09:00:00
1252.0	19.5	19.5	62.0	12.0	2.0	0.0	2.0	0.0	2016-09-01 10:00:00
1205.0	21.0	21.0	57.0	15.0	1.0	0.0	2.0	0.0	2016-09-01 11:00:00
1723.0	21.0	21.0	51.5	14.0	2.0	0.0	2.0	0.0	2016-09-01 12:00:00
1784.0	22.5	22.0	45.5	12.0	2.0	0.0	2.0	0.0	2016-09-01 13:00:00
1734.0	22.5	22.0	45.5	13.0	2.0	0.0	2.0	0.0	2016-09-01 14:00:00
1897.0	23.5	23.5	44.0	14.0	1.0	0.0	2.0	0.0	2016-09-01 15:00:00
2549.0	24.0	24.0	41.0	14.0	1.0	0.0	2.0	0.0	2016-09-01 16:00:00
4573.0	23.5	23.0	41.0	16.0	1.0	0.0	2.0	0.0	2016-09-01 17:00:00
4690.0	23.0	23.0	44.0	18.0	1.0	0.0	2.0	0.0	2016-09-01 18:00:00
2776.0	22.5	22.5	50.0	17.0	1.0	0.0	2.0	0.0	2016-09-01 19:00:00
1672.0	20.5	20.5	62.0	17.0	1.0	0.0	2.0	0.0	2016-09-01 20:00:00
1156.0	19.0	19.0	68.0	17.0	1.0	0.0	2.0	0.0	2016-09-01 21:00:00
939.0	18.5	18.5	68.0	18.0	1.0	0.0	2.0	0.0	2016-09-01 22:00:00
2709.0	21.0	21.0	57.0	24.0	2.0	1.0	2.0	0.0	2016-09-03 12:00:00
2382.0	20.0	20.0	64.0	24.0	4.0	1.0	2.0	0.0	2016-09-03 13:00:00
2528.0	20.0	20.0	64.0	19.0	7.0	1.0	2.0	0.0	2016-09-03 14:00:00
2663.0	21.0	21.0	60.0	26.0	2.0	1.0	2.0	0.0	2016-09-03 15:00:00
1728.0	21.0	21.0	64.0	26.0	7.0	1.0	2.0	0.0	2016-09-03 16:00:00
583.0	19.0	19.0	73.0	20.0	7.0	1.0	2.0	0.0	2016-09-03 17:00:00
503.0	18.0	18.0	83.0	20.0	7.0	1.0	2.0	0.0	2016-09-03 18:00:00
669.0	18.0	18.0	88.0	20.0	7.0	1.0	2.0	0.0	2016-09-03 19:00:00
408.0	18.0	18.0	88.0	28.0	7.0	1.0	2.0	0.0	2016-09-03 20:00:00
354.0	19.0	19.0	88.0	19.0	7.0	1.0	2.0	0.0	2016-09-03 21:00:00
355.0	19.0	19.0	88.0	17.0	7.0	1.0	2.0	0.0	2016-09-03 22:00:00
383.0	19.0	19.0	88.0	20.0	2.0	1.0	2.0	0.0	2016-09-03 23:00:00
416.0	19.0	19.0	88.0	19.0	2.0	1.0	2.0	0.0	2016-09-04 00:00:00
402.0	19.0	19.0	83.0	20.0	3.0	1.0	2.0	0.0	2016-09-04 01:00:00
269.0	19.0	19.0	88.0	19.0	7.0	1.0	2.0	0.0	2016-09-04 02:00:00
231.0	19.0	19.0	83.0	24.0	2.0	1.0	2.0	0.0	2016-09-04 03:00:00
101.0	19.0	19.0	78.0	22.0	3.0	1.0	2.0	0.0	2016-09-04 04:00:00
120.0	18.0	18.0	64.0	35.0	2.0	1.0	2.0	0.0	2016-09-04 05:00:00
109.0	17.0	17.0	68.0	26.0	3.0	1.0	2.0	0.0	2016-09-04 06:00:00
240.0	17.0	17.0	73.0	26.0	4.0	1.0	2.0	0.0	2016-09-04 07:00:00
466.0	17.0	17.0	73.0	24.0	3.0	1.0	2.0	0.0	2016-09-04 08:00:00
824.0	18.0	18.0	68.0	30.0	3.0	1.0	2.0	0.0	2016-09-04 09:00:00
1416.0	18.5	18.5	70.5	28.0	3.0	1.0	2.0	0.0	2016-09-04 10:00:00
1812.0	19.0	19.0	68.0	25.0	3.0	1.0	2.0	0.0	2016-09-04 11:00:00
2243.0	19.5	19.5	64.0	24.0	3.0	1.0	2.0	0.0	2016-09-04 12:00:00
2425.0	20.0	20.0	58.0	30.5	3.0	1.0	2.0	0.0	2016-09-04 13:00:00
2368.0	20.0	20.0	60.0	28.0	3.0	1.0	2.0	0.0	2016-09-04 14:00:00
2370.0	20.0	20.0	60.0	26.0	3.0	1.0	2.0	0.0	2016-09-04 15:00:00
2346.0	20.0	20.0	62.0	25.0	3.0	1.0	2.0	0.0	2016-09-04 16:00:00
2184.0	20.0	20.0	62.0	22.0	3.0	1.0	2.0	0.0	2016-09-04 17:00:00
2065.0	20.0	20.0	60.0	19.5	2.0	1.0	2.0	0.0	2016-09-04 18:00:00
1675.0	19.5	19.5	64.0	20.5	1.0	1.0	2.0	0.0	2016-09-04 19:00:00
1191.0	19.0	19.0	68.0	22.0	1.0	1.0	2.0	0.0	2016-09-04 20:00:00
1127.0	19.0	19.0	68.0	17.0	2.0	1.0	2.0	0.0	2016-09-04 21:00:00
664.0	18.0	18.0	73.0	15.0	2.0	1.0	2.0	0.0	2016-09-04 22:00:00
448.0	18.0	18.0	73.0	14.0	7.0	1.0	2.0	0.0	2016-09-04 23:00:00
214.0	17.5	17.5	75.0	13.0	7.0	0.0	2.0	0.0	2016-09-05 00:00:00
115.0	17.0	17.0	77.0	14.0	7.0	0.0	2.0	0.0	2016-09-05 01:00:00
61.0	16.0	16.0	85.5	11.0	7.0	0.0	2.0	0.0	2016-09-05 02:00:00
37.0	16.0	16.0	88.0	9.0	7.0	0.0	2.0	0.0	2016-09-05 03:00:00
52.0	16.0	16.0	88.0	8.0	7.0	0.0	2.0	0.0	2016-09-05 04:00:00
110.0	16.0	16.0	88.0	6.5	7.0	0.0	2.0	0.0	2016-09-05 05:00:00
456.0	15.0	15.0	91.0	8.0	7.0	0.0	2.0	0.0	2016-09-05 06:00:00
1114.0	15.5	15.5	91.0	8.0	7.0	0.0	2.0	0.0	2016-09-05 07:00:00
2626.0	15.5	15.5	91.0	7.5	7.0	0.0	2.0	0.0	2016-09-05 08:00:00
1487.0	16.0	16.0	94.0	7.5	7.0	0.0	2.0	0.0	2016-09-05 09:00:00
874.0	17.0	17.0	88.0	10.0	3.0	0.0	2.0	0.0	2016-09-05 10:00:00
765.0	17.5	17.5	88.0	8.0	3.0	0.0	2.0	0.0	2016-09-05 11:00:00
1121.0	19.0	19.0	83.0	9.0	3.0	0.0	2.0	0.0	2016-09-05 12:00:00
1291.0	20.5	20.5	78.0	6.5	3.0	0.0	2.0	0.0	2016-09-05 13:00:00
1247.0	21.5	21.5	75.5	7.5	3.0	0.0	2.0	0.0	2016-09-05 14:00:00
1397.0	22.0	22.0	73.0	12.0	3.0	0.0	2.0	0.0	2016-09-05 15:00:00
2025.0	22.0	22.0	73.0	13.0	3.0	0.0	2.0	0.0	2016-09-05 16:00:00
4014.0	22.5	22.5	73.5	12.0	3.0	0.0	2.0	0.0	2016-09-05 17:00:00
3725.0	23.0	23.0	74.0	10.0	3.0	0.0	2.0	0.0	2016-09-05 18:00:00
2179.0	23.0	23.0	74.0	10.0	4.0	0.0	2.0	0.0	2016-09-05 19:00:00
1200.0	22.0	22.0	83.0	10.0	3.0	0.0	2.0	0.0	2016-09-05 20:00:00
799.0	22.0	22.0	83.0	9.0	3.0	0.0	2.0	0.0	2016-09-05 21:00:00
603.0	22.0	22.0	83.0	7.0	3.0	0.0	2.0	0.0	2016-09-05 22:00:00
361.0	22.0	22.0	83.0	10.0	3.0	0.0	2.0	0.0	2016-09-05 23:00:00
190.0	22.0	22.0	83.0	15.0	3.0	0.0	2.0	0.0	2016-09-06 00:00:00
170.0	21.5	21.5	85.5	11.0	4.0	0.0	2.0	0.0	2016-09-06 01:00:00
90.0	21.0	21.0	88.0	13.0	3.0	0.0	2.0	0.0	2016-09-06 02:00:00
51.0	21.0	21.0	88.0	11.0	4.0	0.0	2.0	0.0	2016-09-06 03:00:00
58.0	21.0	21.0	88.0	13.0	3.0	0.0	2.0	0.0	2016-09-06 04:00:00
154.0	21.0	21.0	88.0	12.0	4.0	0.0	2.0	0.0	2016-09-06 05:00:00
823.0	21.0	21.0	88.0	12.0	3.0	0.0	2.0	0.0	2016-09-06 06:00:00
2670.0	21.0	21.0	88.0	13.0	3.0	0.0	2.0	0.0	2016-09-06 07:00:00
4787.0	21.0	21.0	88.0	13.0	3.0	0.0	2.0	0.0	2016-09-06 08:00:00
2333.0	21.5	21.5	85.5	10.0	3.0	0.0	2.0	0.0	2016-09-06 09:00:00
1076.0	23.0	23.0	78.0	8.0	3.0	0.0	2.0	0.0	2016-09-06 10:00:00
1126.0	23.5	23.5	73.5	10.0	3.0	0.0	2.0	0.0	2016-09-06 11:00:00
1488.0	23.0	23.0	76.0	13.0	3.0	0.0	2.0	0.0	2016-09-06 12:00:00
1528.0	23.5	23.5	71.5	9.0	3.0	0.0	2.0	0.0	2016-09-06 13:00:00
1510.0	23.5	23.5	73.5	11.0	3.0	0.0	2.0	0.0	2016-09-06 14:00:00
1732.0	24.0	24.0	69.0	11.0	3.0	0.0	2.0	0.0	2016-09-06 15:00:00
2264.0	24.0	24.0	69.0	6.0	3.0	0.0	2.0	0.0	2016-09-06 16:00:00
4494.0	24.0	24.0	69.0	7.0	3.0	0.0	2.0	0.0	2016-09-06 17:00:00
4626.0	24.0	24.0	69.0	7.0	4.0	0.0	2.0	0.0	2016-09-06 18:00:00
2661.0	23.0	23.0	74.0	8.0	3.0	0.0	2.0	0.0	2016-09-06 19:00:00
1489.0	23.0	23.0	74.0	10.0	3.0	0.0	2.0	0.0	2016-09-06 20:00:00
1085.0	21.5	21.5	78.0	8.0	3.0	0.0	2.0	0.0	2016-09-06 21:00:00
770.0	20.5	20.5	80.5	8.0	4.0	0.0	2.0	0.0	2016-09-06 22:00:00
454.0	20.0	20.0	78.0	9.0	3.0	0.0	2.0	0.0	2016-09-06 23:00:00
260.0	19.5	19.5	80.5	6.5	3.0	0.0	2.0	0.0	2016-09-07 00:00:00
