instant	cnt	yr	hum	mnth	hr	holiday	weekday	season	weathersit	temp	atemp	windspeed	casual	registered	workingday	dteday
12511.0	499.0	1	0.45	6.0	11.0	0	0.0	2.0	1.0	0.76	0.6818	0.0896	184.0	315.0	0	2012-06-10
12512.0	502.0	1	0.3	6.0	12.0	0	0.0	2.0	1.0	0.82	0.7121	0.0	173.0	329.0	0	2012-06-10
12513.0	492.0	1	0.28	6.0	13.0	0	0.0	2.0	1.0	0.84	0.7273	0.1343	204.0	288.0	0	2012-06-10
12514.0	500.0	1	0.3	6.0	14.0	0	0.0	2.0	1.0	0.84	0.7273	0.1343	186.0	314.0	0	2012-06-10
12515.0	475.0	1	0.3	6.0	15.0	0	0.0	2.0	1.0	0.84	0.7273	0.2239	159.0	316.0	0	2012-06-10
12516.0	508.0	1	0.36	6.0	16.0	0	0.0	2.0	1.0	0.84	0.7424	0.2836	173.0	335.0	0	2012-06-10
12517.0	521.0	1	0.41	6.0	17.0	0	0.0	2.0	1.0	0.82	0.7424	0.2836	184.0	337.0	0	2012-06-10
12518.0	490.0	1	0.38	6.0	18.0	0	0.0	2.0	1.0	0.82	0.7273	0.2239	164.0	326.0	0	2012-06-10
12519.0	375.0	1	0.28	6.0	19.0	0	0.0	2.0	1.0	0.82	0.7121	0.2836	115.0	260.0	0	2012-06-10
12520.0	363.0	1	0.48	6.0	20.0	0	0.0	2.0	1.0	0.76	0.6818	0.1642	113.0	250.0	0	2012-06-10
12521.0	253.0	1	0.62	6.0	21.0	0	0.0	2.0	1.0	0.72	0.6818	0.1642	83.0	170.0	0	2012-06-10
12522.0	159.0	1	0.65	6.0	22.0	0	0.0	2.0	1.0	0.7	0.6515	0.1642	42.0	117.0	0	2012-06-10
12523.0	110.0	1	0.58	6.0	23.0	0	0.0	2.0	1.0	0.72	0.6667	0.1045	30.0	80.0	0	2012-06-10
12524.0	41.0	1	0.65	6.0	0.0	0	1.0	2.0	1.0	0.7	0.6515	0.1045	8.0	33.0	1	2012-06-11
12525.0	24.0	1	0.74	6.0	1.0	0	1.0	2.0	1.0	0.66	0.6212	0.1642	9.0	15.0	1	2012-06-11
12526.0	17.0	1	0.74	6.0	2.0	0	1.0	2.0	1.0	0.66	0.6212	0.1045	5.0	12.0	1	2012-06-11
12527.0	6.0	1	0.78	6.0	3.0	0	1.0	2.0	1.0	0.64	0.5909	0.1045	2.0	4.0	1	2012-06-11
12528.0	7.0	1	0.78	6.0	4.0	0	1.0	2.0	1.0	0.64	0.5909	0.1343	0.0	7.0	1	2012-06-11
12529.0	37.0	1	0.78	6.0	5.0	0	1.0	2.0	1.0	0.64	0.5909	0.1343	1.0	36.0	1	2012-06-11
12530.0	144.0	1	0.83	6.0	6.0	0	1.0	2.0	1.0	0.62	0.5758	0.1045	8.0	136.0	1	2012-06-11
12531.0	503.0	1	0.78	6.0	7.0	0	1.0	2.0	1.0	0.64	0.5909	0.1045	25.0	478.0	1	2012-06-11
12532.0	651.0	1	0.74	6.0	8.0	0	1.0	2.0	1.0	0.66	0.6212	0.1343	38.0	613.0	1	2012-06-11
12533.0	316.0	1	0.65	6.0	9.0	0	1.0	2.0	1.0	0.7	0.6515	0.1343	57.0	259.0	1	2012-06-11
12534.0	147.0	1	0.62	6.0	10.0	0	1.0	2.0	1.0	0.72	0.6818	0.1642	52.0	95.0	1	2012-06-11
12535.0	202.0	1	0.48	6.0	11.0	0	1.0	2.0	2.0	0.76	0.6818	0.2239	59.0	143.0	1	2012-06-11
12536.0	261.0	1	0.43	6.0	12.0	0	1.0	2.0	2.0	0.8	0.7273	0.194	63.0	198.0	1	2012-06-11
12537.0	248.0	1	0.41	6.0	13.0	0	1.0	2.0	2.0	0.8	0.7121	0.2985	63.0	185.0	1	2012-06-11
12538.0	259.0	1	0.34	6.0	14.0	0	1.0	2.0	2.0	0.82	0.7273	0.2836	66.0	193.0	1	2012-06-11
12539.0	259.0	1	0.41	6.0	15.0	0	1.0	2.0	1.0	0.8	0.7121	0.3582	72.0	187.0	1	2012-06-11
12540.0	427.0	1	0.41	6.0	16.0	0	1.0	2.0	2.0	0.8	0.7121	0.4179	87.0	340.0	1	2012-06-11
12541.0	800.0	1	0.41	6.0	17.0	0	1.0	2.0	2.0	0.8	0.7121	0.3582	85.0	715.0	1	2012-06-11
12542.0	831.0	1	0.43	6.0	18.0	0	1.0	2.0	2.0	0.8	0.7273	0.2985	105.0	726.0	1	2012-06-11
12543.0	596.0	1	0.48	6.0	19.0	0	1.0	2.0	2.0	0.76	0.6818	0.3284	89.0	507.0	1	2012-06-11
12544.0	394.0	1	0.48	6.0	20.0	0	1.0	2.0	2.0	0.74	0.6667	0.2239	61.0	333.0	1	2012-06-11
12545.0	250.0	1	0.58	6.0	21.0	0	1.0	2.0	2.0	0.72	0.6667	0.194	32.0	218.0	1	2012-06-11
12546.0	164.0	1	0.58	6.0	22.0	0	1.0	2.0	2.0	0.72	0.6667	0.194	22.0	142.0	1	2012-06-11
12547.0	80.0	1	0.58	6.0	23.0	0	1.0	2.0	2.0	0.7	0.6515	0.2239	8.0	72.0	1	2012-06-11
12548.0	28.0	1	0.58	6.0	0.0	0	2.0	2.0	2.0	0.7	0.6515	0.2239	2.0	26.0	1	2012-06-12
12549.0	16.0	1	0.65	6.0	1.0	0	2.0	2.0	2.0	0.68	0.6364	0.1642	5.0	11.0	1	2012-06-12
12550.0	6.0	1	0.65	6.0	2.0	0	2.0	2.0	2.0	0.68	0.6364	0.194	0.0	6.0	1	2012-06-12
12551.0	12.0	1	0.69	6.0	3.0	0	2.0	2.0	2.0	0.66	0.6212	0.2537	3.0	9.0	1	2012-06-12
12552.0	4.0	1	0.88	6.0	4.0	0	2.0	2.0	3.0	0.6	0.5455	0.1642	0.0	4.0	1	2012-06-12
12553.0	29.0	1	0.88	6.0	5.0	0	2.0	2.0	3.0	0.6	0.5455	0.1343	1.0	28.0	1	2012-06-12
12554.0	136.0	1	0.88	6.0	6.0	0	2.0	2.0	2.0	0.6	0.5455	0.1343	6.0	130.0	1	2012-06-12
12555.0	303.0	1	0.88	6.0	7.0	0	2.0	2.0	3.0	0.62	0.5606	0.2537	16.0	287.0	1	2012-06-12
12556.0	613.0	1	0.88	6.0	8.0	0	2.0	2.0	2.0	0.62	0.5606	0.2239	15.0	598.0	1	2012-06-12
12557.0	285.0	1	0.89	6.0	9.0	0	2.0	2.0	2.0	0.64	0.5758	0.2836	31.0	254.0	1	2012-06-12
12558.0	125.0	1	0.89	6.0	10.0	0	2.0	2.0	3.0	0.64	0.5758	0.2836	29.0	96.0	1	2012-06-12
12559.0	65.0	1	0.83	6.0	11.0	0	2.0	2.0	3.0	0.66	0.6061	0.3582	8.0	57.0	1	2012-06-12
12560.0	95.0	1	0.83	6.0	12.0	0	2.0	2.0	3.0	0.66	0.6061	0.2537	19.0	76.0	1	2012-06-12
12561.0	59.0	1	0.83	6.0	13.0	0	2.0	2.0	3.0	0.66	0.6061	0.194	11.0	48.0	1	2012-06-12
12562.0	60.0	1	0.89	6.0	14.0	0	2.0	2.0	3.0	0.64	0.5758	0.2537	12.0	48.0	1	2012-06-12
12563.0	116.0	1	0.89	6.0	15.0	0	2.0	2.0	3.0	0.66	0.5909	0.194	22.0	94.0	1	2012-06-12
12564.0	239.0	1	0.89	6.0	16.0	0	2.0	2.0	2.0	0.66	0.5909	0.2836	30.0	209.0	1	2012-06-12
12565.0	681.0	1	0.89	6.0	17.0	0	2.0	2.0	2.0	0.66	0.5909	0.2836	56.0	625.0	1	2012-06-12
12566.0	653.0	1	0.83	6.0	18.0	0	2.0	2.0	1.0	0.68	0.6364	0.194	57.0	596.0	1	2012-06-12
12567.0	491.0	1	0.83	6.0	19.0	0	2.0	2.0	1.0	0.68	0.6364	0.194	47.0	444.0	1	2012-06-12
12568.0	386.0	1	0.83	6.0	20.0	0	2.0	2.0	1.0	0.68	0.6364	0.194	36.0	350.0	1	2012-06-12
12569.0	274.0	1	0.83	6.0	21.0	0	2.0	2.0	1.0	0.68	0.6364	0.1045	41.0	233.0	1	2012-06-12
12570.0	207.0	1	0.94	6.0	22.0	0	2.0	2.0	1.0	0.66	0.5909	0.1045	19.0	188.0	1	2012-06-12
12571.0	89.0	1	0.94	6.0	23.0	0	2.0	2.0	3.0	0.66	0.5909	0.2239	11.0	78.0	1	2012-06-12
12572.0	34.0	1	0.94	6.0	0.0	0	3.0	2.0	2.0	0.66	0.5909	0.194	7.0	27.0	1	2012-06-13
12573.0	28.0	1	0.78	6.0	1.0	0	3.0	2.0	1.0	0.64	0.5909	0.0	7.0	21.0	1	2012-06-13
12574.0	4.0	1	0.83	6.0	2.0	0	3.0	2.0	1.0	0.62	0.5758	0.1343	0.0	4.0	1	2012-06-13
12575.0	8.0	1	0.83	6.0	3.0	0	3.0	2.0	1.0	0.62	0.5758	0.194	1.0	7.0	1	2012-06-13
12576.0	10.0	1	0.83	6.0	4.0	0	3.0	2.0	1.0	0.6	0.5606	0.1343	1.0	9.0	1	2012-06-13
12577.0	40.0	1	0.83	6.0	5.0	0	3.0	2.0	1.0	0.6	0.5606	0.194	2.0	38.0	1	2012-06-13
12578.0	194.0	1	0.83	6.0	6.0	0	3.0	2.0	1.0	0.6	0.5606	0.2239	6.0	188.0	1	2012-06-13
12579.0	505.0	1	0.83	6.0	7.0	0	3.0	2.0	1.0	0.6	0.5606	0.2985	25.0	480.0	1	2012-06-13
12580.0	713.0	1	0.73	6.0	8.0	0	3.0	2.0	2.0	0.62	0.5909	0.5224	41.0	672.0	1	2012-06-13
12581.0	352.0	1	0.69	6.0	9.0	0	3.0	2.0	2.0	0.64	0.6061	0.5821	54.0	298.0	1	2012-06-13
12582.0	198.0	1	0.65	6.0	10.0	0	3.0	2.0	2.0	0.64	0.6061	0.4179	64.0	134.0	1	2012-06-13
12583.0	246.0	1	0.54	6.0	11.0	0	3.0	2.0	2.0	0.66	0.6212	0.4478	64.0	182.0	1	2012-06-13
12584.0	334.0	1	0.44	6.0	12.0	0	3.0	2.0	2.0	0.68	0.6364	0.4179	93.0	241.0	1	2012-06-13
12585.0	255.0	1	0.45	6.0	13.0	0	3.0	2.0	2.0	0.7	0.6364	0.3881	52.0	203.0	1	2012-06-13
12586.0	320.0	1	0.37	6.0	14.0	0	3.0	2.0	2.0	0.72	0.6515	0.4179	98.0	222.0	1	2012-06-13
12587.0	281.0	1	0.32	6.0	15.0	0	3.0	2.0	1.0	0.72	0.6515	0.4925	65.0	216.0	1	2012-06-13
12588.0	392.0	1	0.3	6.0	16.0	0	3.0	2.0	1.0	0.72	0.6515	0.4925	72.0	320.0	1	2012-06-13
12589.0	857.0	1	0.32	6.0	17.0	0	3.0	2.0	1.0	0.72	0.6515	0.4925	75.0	782.0	1	2012-06-13
12590.0	744.0	1	0.32	6.0	18.0	0	3.0	2.0	1.0	0.72	0.6515	0.4478	104.0	640.0	1	2012-06-13
12591.0	671.0	1	0.34	6.0	19.0	0	3.0	2.0	1.0	0.7	0.6364	0.3881	123.0	548.0	1	2012-06-13
12592.0	448.0	1	0.36	6.0	20.0	0	3.0	2.0	1.0	0.68	0.6364	0.4179	86.0	362.0	1	2012-06-13
12593.0	396.0	1	0.44	6.0	21.0	0	3.0	2.0	1.0	0.64	0.6212	0.3582	79.0	317.0	1	2012-06-13
12594.0	238.0	1	0.5	6.0	22.0	0	3.0	2.0	1.0	0.62	0.6212	0.2985	29.0	209.0	1	2012-06-13
12595.0	153.0	1	0.5	6.0	23.0	0	3.0	2.0	1.0	0.62	0.6212	0.2836	25.0	128.0	1	2012-06-13
12596.0	48.0	1	0.53	6.0	0.0	0	4.0	2.0	1.0	0.6	0.6212	0.2985	3.0	45.0	1	2012-06-14
12597.0	21.0	1	0.56	6.0	1.0	0	4.0	2.0	1.0	0.6	0.6212	0.2239	4.0	17.0	1	2012-06-14
12598.0	9.0	1	0.53	6.0	2.0	0	4.0	2.0	2.0	0.62	0.6212	0.2537	1.0	8.0	1	2012-06-14
12599.0	5.0	1	0.53	6.0	3.0	0	4.0	2.0	2.0	0.62	0.6212	0.2836	1.0	4.0	1	2012-06-14
12600.0	6.0	1	0.56	6.0	4.0	0	4.0	2.0	2.0	0.6	0.6212	0.2537	0.0	6.0	1	2012-06-14
12601.0	40.0	1	0.56	6.0	5.0	0	4.0	2.0	2.0	0.6	0.6212	0.2537	0.0	40.0	1	2012-06-14
12602.0	181.0	1	0.6	6.0	6.0	0	4.0	2.0	1.0	0.58	0.5455	0.2836	12.0	169.0	1	2012-06-14
12603.0	506.0	1	0.6	6.0	7.0	0	4.0	2.0	1.0	0.6	0.6061	0.2836	26.0	480.0	1	2012-06-14
12604.0	719.0	1	0.64	6.0	8.0	0	4.0	2.0	1.0	0.6	0.6061	0.3284	37.0	682.0	1	2012-06-14
12605.0	357.0	1	0.61	6.0	9.0	0	4.0	2.0	1.0	0.62	0.6061	0.2239	45.0	312.0	1	2012-06-14
12606.0	179.0	1	0.65	6.0	10.0	0	4.0	2.0	1.0	0.64	0.6061	0.4179	47.0	132.0	1	2012-06-14
12607.0	228.0	1	0.57	6.0	11.0	0	4.0	2.0	1.0	0.66	0.6212	0.2537	60.0	168.0	1	2012-06-14
12608.0	265.0	1	0.61	6.0	12.0	0	4.0	2.0	2.0	0.66	0.6212	0.2239	55.0	210.0	1	2012-06-14
12609.0	284.0	1	0.57	6.0	13.0	0	4.0	2.0	1.0	0.68	0.6364	0.1642	71.0	213.0	1	2012-06-14
12610.0	298.0	1	0.54	6.0	14.0	0	4.0	2.0	1.0	0.7	0.6515	0.2836	84.0	214.0	1	2012-06-14
12611.0	324.0	1	0.48	6.0	15.0	0	4.0	2.0	1.0	0.74	0.6667	0.2985	111.0	213.0	1	2012-06-14
12612.0	438.0	1	0.51	6.0	16.0	0	4.0	2.0	1.0	0.72	0.6667	0.2836	70.0	368.0	1	2012-06-14
12613.0	867.0	1	0.48	6.0	17.0	0	4.0	2.0	1.0	0.72	0.6667	0.2239	117.0	750.0	1	2012-06-14
12614.0	823.0	1	0.42	6.0	18.0	0	4.0	2.0	1.0	0.74	0.6667	0.194	107.0	716.0	1	2012-06-14
12615.0	579.0	1	0.48	6.0	19.0	0	4.0	2.0	1.0	0.7	0.6515	0.2537	96.0	483.0	1	2012-06-14
12616.0	435.0	1	0.65	6.0	20.0	0	4.0	2.0	1.0	0.66	0.6212	0.2537	84.0	351.0	1	2012-06-14
12617.0	337.0	1	0.65	6.0	21.0	0	4.0	2.0	1.0	0.64	0.6061	0.1642	67.0	270.0	1	2012-06-14
12618.0	242.0	1	0.65	6.0	22.0	0	4.0	2.0	2.0	0.64	0.6061	0.2239	46.0	196.0	1	2012-06-14
12619.0	172.0	1	0.69	6.0	23.0	0	4.0	2.0	2.0	0.62	0.6061	0.1642	36.0	136.0	1	2012-06-14
12620.0	94.0	1	0.73	6.0	0.0	0	5.0	2.0	1.0	0.6	0.5909	0.1642	26.0	68.0	1	2012-06-15
12621.0	51.0	1	0.78	6.0	1.0	0	5.0	2.0	1.0	0.58	0.5455	0.194	9.0	42.0	1	2012-06-15
12622.0	15.0	1	0.83	6.0	2.0	0	5.0	2.0	1.0	0.56	0.5303	0.1045	0.0	15.0	1	2012-06-15
12623.0	5.0	1	0.83	6.0	3.0	0	5.0	2.0	1.0	0.56	0.5303	0.1642	2.0	3.0	1	2012-06-15
12624.0	14.0	1	0.83	6.0	4.0	0	5.0	2.0	1.0	0.56	0.5303	0.1642	1.0	13.0	1	2012-06-15
12625.0	33.0	1	0.88	6.0	5.0	0	5.0	2.0	1.0	0.54	0.5152	0.1045	2.0	31.0	1	2012-06-15
12626.0	151.0	1	0.83	6.0	6.0	0	5.0	2.0	1.0	0.54	0.5152	0.1343	9.0	142.0	1	2012-06-15
12627.0	430.0	1	0.83	6.0	7.0	0	5.0	2.0	1.0	0.56	0.5303	0.1642	17.0	413.0	1	2012-06-15
12628.0	653.0	1	0.69	6.0	8.0	0	5.0	2.0	1.0	0.6	0.5909	0.1642	44.0	609.0	1	2012-06-15
12629.0	366.0	1	0.65	6.0	9.0	0	5.0	2.0	1.0	0.62	0.6061	0.1642	58.0	308.0	1	2012-06-15
12630.0	216.0	1	0.57	6.0	10.0	0	5.0	2.0	1.0	0.64	0.6212	0.1642	56.0	160.0	1	2012-06-15
12631.0	286.0	1	0.5	6.0	11.0	0	5.0	2.0	1.0	0.66	0.6212	0.194	106.0	180.0	1	2012-06-15
12632.0	403.0	1	0.45	6.0	12.0	0	5.0	2.0	1.0	0.7	0.6364	0.1642	111.0	292.0	1	2012-06-15
12633.0	393.0	1	0.42	6.0	13.0	0	5.0	2.0	1.0	0.7	0.6364	0.2537	121.0	272.0	1	2012-06-15
12634.0	376.0	1	0.39	6.0	14.0	0	5.0	2.0	1.0	0.72	0.6515	0.194	121.0	255.0	1	2012-06-15
12635.0	377.0	1	0.39	6.0	15.0	0	5.0	2.0	1.0	0.72	0.6515	0.194	107.0	270.0	1	2012-06-15
12636.0	558.0	1	0.37	6.0	16.0	0	5.0	2.0	1.0	0.72	0.6515	0.194	132.0	426.0	1	2012-06-15
12637.0	823.0	1	0.37	6.0	17.0	0	5.0	2.0	1.0	0.74	0.6515	0.2836	125.0	698.0	1	2012-06-15
12638.0	693.0	1	0.39	6.0	18.0	0	5.0	2.0	1.0	0.72	0.6515	0.2239	121.0	572.0	1	2012-06-15
12639.0	467.0	1	0.42	6.0	19.0	0	5.0	2.0	1.0	0.7	0.6364	0.1642	98.0	369.0	1	2012-06-15
12640.0	385.0	1	0.44	6.0	20.0	0	5.0	2.0	1.0	0.68	0.6364	0.194	89.0	296.0	1	2012-06-15
12641.0	333.0	1	0.5	6.0	21.0	0	5.0	2.0	1.0	0.66	0.6212	0.1045	83.0	250.0	1	2012-06-15
12642.0	321.0	1	0.53	6.0	22.0	0	5.0	2.0	1.0	0.64	0.6212	0.1343	79.0	242.0	1	2012-06-15
12643.0	222.0	1	0.53	6.0	23.0	0	5.0	2.0	1.0	0.62	0.6212	0.2537	46.0	176.0	1	2012-06-15
12644.0	137.0	1	0.56	6.0	0.0	0	6.0	2.0	1.0	0.58	0.5455	0.1343	25.0	112.0	0	2012-06-16
12645.0	95.0	1	0.56	6.0	1.0	0	6.0	2.0	1.0	0.56	0.5303	0.0	16.0	79.0	0	2012-06-16
12646.0	67.0	1	0.53	6.0	2.0	0	6.0	2.0	1.0	0.58	0.5455	0.0	12.0	55.0	0	2012-06-16
12647.0	27.0	1	0.6	6.0	3.0	0	6.0	2.0	1.0	0.56	0.5303	0.0896	8.0	19.0	0	2012-06-16
12648.0	8.0	1	0.68	6.0	4.0	0	6.0	2.0	1.0	0.54	0.5152	0.1343	3.0	5.0	0	2012-06-16
12649.0	23.0	1	0.68	6.0	5.0	0	6.0	2.0	1.0	0.54	0.5152	0.1045	2.0	21.0	0	2012-06-16
12650.0	47.0	1	0.68	6.0	6.0	0	6.0	2.0	1.0	0.54	0.5152	0.194	11.0	36.0	0	2012-06-16
12651.0	78.0	1	0.68	6.0	7.0	0	6.0	2.0	1.0	0.54	0.5152	0.194	10.0	68.0	0	2012-06-16
12652.0	204.0	1	0.64	6.0	8.0	0	6.0	2.0	1.0	0.58	0.5455	0.1642	47.0	157.0	0	2012-06-16
12653.0	367.0	1	0.6	6.0	9.0	0	6.0	2.0	1.0	0.6	0.6061	0.0896	88.0	279.0	0	2012-06-16
12654.0	435.0	1	0.47	6.0	10.0	0	6.0	2.0	1.0	0.64	0.6212	0.194	139.0	296.0	0	2012-06-16
12655.0	566.0	1	0.39	6.0	11.0	0	6.0	2.0	1.0	0.66	0.6212	0.1642	213.0	353.0	0	2012-06-16
12656.0	603.0	1	0.41	6.0	12.0	0	6.0	2.0	1.0	0.68	0.6364	0.1045	254.0	349.0	0	2012-06-16
12657.0	617.0	1	0.34	6.0	13.0	0	6.0	2.0	1.0	0.72	0.6515	0.1642	293.0	324.0	0	2012-06-16
12658.0	573.0	1	0.37	6.0	14.0	0	6.0	2.0	1.0	0.72	0.6515	0.2239	264.0	309.0	0	2012-06-16
12659.0	583.0	1	0.35	6.0	15.0	0	6.0	2.0	1.0	0.74	0.6515	0.2537	295.0	288.0	0	2012-06-16
12660.0	542.0	1	0.37	6.0	16.0	0	6.0	2.0	2.0	0.72	0.6515	0.1045	238.0	304.0	0	2012-06-16
12661.0	593.0	1	0.37	6.0	17.0	0	6.0	2.0	2.0	0.72	0.6515	0.2537	244.0	349.0	0	2012-06-16
12662.0	571.0	1	0.37	6.0	18.0	0	6.0	2.0	2.0	0.72	0.6515	0.2239	256.0	315.0	0	2012-06-16
12663.0	461.0	1	0.42	6.0	19.0	0	6.0	2.0	2.0	0.7	0.6364	0.194	184.0	277.0	0	2012-06-16
12664.0	352.0	1	0.47	6.0	20.0	0	6.0	2.0	2.0	0.66	0.6212	0.194	123.0	229.0	0	2012-06-16
12665.0	290.0	1	0.5	6.0	21.0	0	6.0	2.0	2.0	0.64	0.6212	0.2239	98.0	192.0	0	2012-06-16
12666.0	280.0	1	0.53	6.0	22.0	0	6.0	2.0	1.0	0.62	0.6212	0.2985	91.0	189.0	0	2012-06-16
12667.0	183.0	1	0.53	6.0	23.0	0	6.0	2.0	1.0	0.6	0.6212	0.2985	49.0	134.0	0	2012-06-16
12668.0	148.0	1	0.56	6.0	0.0	0	0.0	2.0	1.0	0.56	0.5303	0.1343	31.0	117.0	0	2012-06-17
12669.0	88.0	1	0.6	6.0	1.0	0	0.0	2.0	1.0	0.56	0.5303	0.1642	21.0	67.0	0	2012-06-17
12670.0	74.0	1	0.56	6.0	2.0	0	0.0	2.0	1.0	0.56	0.5303	0.0896	19.0	55.0	0	2012-06-17
12671.0	28.0	1	0.64	6.0	3.0	0	0.0	2.0	1.0	0.54	0.5152	0.1045	6.0	22.0	0	2012-06-17
12672.0	18.0	1	0.64	6.0	4.0	0	0.0	2.0	1.0	0.54	0.5152	0.0896	2.0	16.0	0	2012-06-17
12673.0	17.0	1	0.68	6.0	5.0	0	0.0	2.0	1.0	0.54	0.5152	0.1343	4.0	13.0	0	2012-06-17
12674.0	23.0	1	0.72	6.0	6.0	0	0.0	2.0	1.0	0.52	0.5	0.1045	7.0	16.0	0	2012-06-17
12675.0	48.0	1	0.72	6.0	7.0	0	0.0	2.0	1.0	0.52	0.5	0.0896	18.0	30.0	0	2012-06-17
12676.0	119.0	1	0.68	6.0	8.0	0	0.0	2.0	1.0	0.56	0.5303	0.2537	24.0	95.0	0	2012-06-17
12677.0	274.0	1	0.68	6.0	9.0	0	0.0	2.0	1.0	0.56	0.5303	0.1642	91.0	183.0	0	2012-06-17
12678.0	436.0	1	0.64	6.0	10.0	0	0.0	2.0	1.0	0.58	0.5455	0.0	148.0	288.0	0	2012-06-17
12679.0	546.0	1	0.57	6.0	11.0	0	0.0	2.0	1.0	0.62	0.6212	0.1045	196.0	350.0	0	2012-06-17
12680.0	615.0	1	0.57	6.0	12.0	0	0.0	2.0	1.0	0.62	0.6212	0.0	260.0	355.0	0	2012-06-17
12681.0	614.0	1	0.53	6.0	13.0	0	0.0	2.0	1.0	0.64	0.6212	0.1642	267.0	347.0	0	2012-06-17
12682.0	582.0	1	0.53	6.0	14.0	0	0.0	2.0	1.0	0.64	0.6212	0.0	255.0	327.0	0	2012-06-17
12683.0	463.0	1	0.5	6.0	15.0	0	0.0	2.0	1.0	0.66	0.6212	0.2239	203.0	260.0	0	2012-06-17
12684.0	580.0	1	0.54	6.0	16.0	0	0.0	2.0	1.0	0.66	0.6212	0.2985	240.0	340.0	0	2012-06-17
12685.0	593.0	1	0.57	6.0	17.0	0	0.0	2.0	1.0	0.64	0.6212	0.2239	232.0	361.0	0	2012-06-17
12686.0	513.0	1	0.53	6.0	18.0	0	0.0	2.0	1.0	0.64	0.6212	0.194	203.0	310.0	0	2012-06-17
12687.0	390.0	1	0.53	6.0	19.0	0	0.0	2.0	1.0	0.64	0.6212	0.1642	146.0	244.0	0	2012-06-17
12688.0	302.0	1	0.57	6.0	20.0	0	0.0	2.0	1.0	0.62	0.6212	0.194	101.0	201.0	0	2012-06-17
12689.0	246.0	1	0.57	6.0	21.0	0	0.0	2.0	1.0	0.62	0.6212	0.194	76.0	170.0	0	2012-06-17
12690.0	153.0	1	0.6	6.0	22.0	0	0.0	2.0	1.0	0.6	0.6061	0.194	55.0	98.0	0	2012-06-17
12691.0	108.0	1	0.64	6.0	23.0	0	0.0	2.0	1.0	0.58	0.5455	0.194	29.0	79.0	0	2012-06-17
12692.0	40.0	1	0.73	6.0	0.0	0	1.0	2.0	1.0	0.56	0.5303	0.2537	12.0	28.0	1	2012-06-18
12693.0	14.0	1	0.77	6.0	1.0	0	1.0	2.0	1.0	0.54	0.5152	0.2239	9.0	5.0	1	2012-06-18
12694.0	9.0	1	0.77	6.0	2.0	0	1.0	2.0	1.0	0.54	0.5152	0.2239	3.0	6.0	1	2012-06-18
12695.0	4.0	1	0.83	6.0	3.0	0	1.0	2.0	2.0	0.52	0.5	0.2239	1.0	3.0	1	2012-06-18
12696.0	9.0	1	0.77	6.0	4.0	0	1.0	2.0	2.0	0.54	0.5152	0.194	0.0	9.0	1	2012-06-18
12697.0	23.0	1	0.83	6.0	5.0	0	1.0	2.0	3.0	0.52	0.5	0.1343	1.0	22.0	1	2012-06-18
12698.0	37.0	1	0.88	6.0	6.0	0	1.0	2.0	3.0	0.52	0.5	0.1343	0.0	37.0	1	2012-06-18
12699.0	145.0	1	0.94	6.0	7.0	0	1.0	2.0	3.0	0.52	0.5	0.2239	10.0	135.0	1	2012-06-18
12700.0	474.0	1	0.83	6.0	8.0	0	1.0	2.0	2.0	0.54	0.5152	0.194	27.0	447.0	1	2012-06-18
12701.0	250.0	1	0.83	6.0	9.0	0	1.0	2.0	2.0	0.54	0.5152	0.2239	28.0	222.0	1	2012-06-18
12702.0	91.0	1	0.88	6.0	10.0	0	1.0	2.0	3.0	0.54	0.5152	0.1045	13.0	78.0	1	2012-06-18
12703.0	121.0	1	0.88	6.0	11.0	0	1.0	2.0	2.0	0.54	0.5152	0.1642	25.0	96.0	1	2012-06-18
12704.0	168.0	1	0.78	6.0	12.0	0	1.0	2.0	3.0	0.56	0.5303	0.1343	29.0	139.0	1	2012-06-18
12705.0	225.0	1	0.73	6.0	13.0	0	1.0	2.0	2.0	0.58	0.5455	0.1343	51.0	174.0	1	2012-06-18
12706.0	219.0	1	0.68	6.0	14.0	0	1.0	2.0	2.0	0.58	0.5455	0.194	59.0	160.0	1	2012-06-18
12707.0	237.0	1	0.69	6.0	15.0	0	1.0	2.0	2.0	0.6	0.5909	0.194	61.0	176.0	1	2012-06-18
12708.0	332.0	1	0.73	6.0	16.0	0	1.0	2.0	2.0	0.6	0.5909	0.194	53.0	279.0	1	2012-06-18
12709.0	723.0	1	0.73	6.0	17.0	0	1.0	2.0	2.0	0.6	0.5909	0.194	54.0	669.0	1	2012-06-18
12710.0	642.0	1	0.69	6.0	18.0	0	1.0	2.0	2.0	0.62	0.6061	0.1642	47.0	595.0	1	2012-06-18
12711.0	463.0	1	0.73	6.0	19.0	0	1.0	2.0	2.0	0.62	0.5909	0.0896	52.0	411.0	1	2012-06-18
12712.0	362.0	1	0.73	6.0	20.0	0	1.0	2.0	2.0	0.62	0.5909	0.1343	45.0	317.0	1	2012-06-18
12713.0	273.0	1	0.73	6.0	21.0	0	1.0	2.0	2.0	0.62	0.5909	0.1045	35.0	238.0	1	2012-06-18
12714.0	164.0	1	0.73	6.0	22.0	0	1.0	2.0	2.0	0.62	0.5909	0.1642	21.0	143.0	1	2012-06-18
12715.0	74.0	1	0.78	6.0	23.0	0	1.0	2.0	3.0	0.6	0.5758	0.194	17.0	57.0	1	2012-06-18
